mobile_number,churn_real,churn_prob,rank
7000795718,0,0.39430093092610563,18717
7000554442,0,0.3942983120034729,18718
7001315464,0,0.39427643772807897,18719
7001055803,0,0.3942676141559084,18720
7001052322,0,0.39424843555806743,18721
7001405001,0,0.3942403082163875,18722
7001377871,0,0.3942266643200598,18723
7002137148,0,0.3942216679463036,18724
7002249402,0,0.3942211386705812,18725
7001910151,0,0.3942197120232631,18726
7001969997,0,0.39421618863912905,18727
7001543998,0,0.394215718910161,18728
7002360002,0,0.39418731995972833,18729
7000013575,0,0.3941855094460111,18730
7001603774,0,0.39418387801651616,18731
7000046875,0,0.3941739023834801,18732
7001252354,0,0.39415125023088365,18733
7002268879,0,0.3941422891126172,18734
7000976865,1,0.39413931686144293,18735
7001062127,0,0.3941361238297397,18736
7002259493,0,0.39412654272107905,18737
7000650633,0,0.39412414914091165,18738
7000269806,0,0.3941238022119635,18739
7002273516,0,0.3941192561850552,18740
7000340590,0,0.39411671229785783,18741
7000250847,0,0.39411532277319145,18742
7001688880,0,0.3941139427336029,18743
7002056656,1,0.3940996105325578,18744
7000745919,0,0.3940910400303168,18745
7000973923,0,0.39407968190789155,18746
7001852362,0,0.3940700038257392,18747
7000928117,0,0.3940608615385409,18748
7002231372,0,0.3940537413794196,18749
7000712912,0,0.3940412617741258,18750
7000699690,0,0.39402006803830697,18751
7001726023,0,0.3940138261514436,18752
7000189270,1,0.39401191399859775,18753
7000003359,0,0.3940117864810635,18754
7000035770,0,0.39399621746187025,18755
7001787835,0,0.3939873799074951,18756
7000049191,0,0.3939676538547831,18757
7002039180,0,0.39396633774826584,18758
7001539596,0,0.3939635964841825,18759
7000084212,0,0.3939585966166629,18760
7000054081,0,0.3939579154439972,18761
7002163287,0,0.39395681405277094,18762
7000792631,0,0.39395626429108144,18763
7000966281,0,0.39393659436712075,18764
7000070050,0,0.3939308068033737,18765
7001637036,0,0.3939238290908985,18766
7001188584,0,0.39387436947704635,18767
7000767614,0,0.39383812257879525,18768
7001570835,0,0.3938271826934039,18769
7000651891,0,0.39381216267187674,18770
7001756642,0,0.39380789205701966,18771
7001334258,0,0.39377844281471186,18772
7000029315,0,0.3937629141767494,18773
7001124197,0,0.39376239078207026,18774
7001259214,0,0.39375998931815703,18775
7000168093,0,0.39374885839579477,18776
7001689569,0,0.3937412399485003,18777
7001634312,0,0.39371766574785205,18778
7000940096,0,0.3937135833274806,18779
7000279444,0,0.3937069489302689,18780
7000051115,0,0.3936960894474216,18781
7000870605,0,0.393681095621035,18782
7001484082,0,0.39367597279312827,18783
7000225485,0,0.3936683880870836,18784
7000776948,0,0.3936636076610083,18785
7001725204,0,0.3936568348314854,18786
7001754398,0,0.3936419700612972,18787
7001394913,0,0.39363127244963514,18788
7001335134,0,0.3936309008278488,18789
7001790801,0,0.39362809606912885,18790
7001868670,0,0.39361955985540464,18791
7001430144,0,0.3936115239519696,18792
7000248441,0,0.39360243519902194,18793
7001667593,0,0.3935942305787956,18794
7002330142,0,0.39358053150572286,18795
7001081132,0,0.39356219677423476,18796
7000356640,0,0.3935148354120785,18797
7001711780,0,0.3935103314979249,18798
7000248952,0,0.39350886525774487,18799
7000406727,0,0.3935022820654476,18800
7001932953,0,0.3934922795530532,18801
7002136236,0,0.3934891848066593,18802
7002137765,0,0.3934821887001369,18803
7002394863,0,0.39346567616788164,18804
7002085704,0,0.39345915271541465,18805
7001027708,0,0.393453431340484,18806
7001698042,0,0.3934494051894022,18807
7001078219,0,0.39343687252526616,18808
7001942111,1,0.3934363410871667,18809
7001656710,0,0.3934355955973862,18810
7001333412,0,0.3934328967378648,18811
7000205309,0,0.3934312277527624,18812
7001669135,0,0.3934052976201734,18813
7001694201,0,0.3934018370525355,18814
7001896522,0,0.39338458412578653,18815
7001704548,0,0.39337324214571523,18816
7000123425,0,0.3933565921741278,18817
7001305524,0,0.39335603657868945,18818
7000983171,0,0.3933545837127301,18819
7001611409,0,0.3933512579200307,18820
7001619747,0,0.3933177190959068,18821
7000818896,0,0.3933076714952783,18822
7002367868,1,0.39329219172277746,18823
7001456395,0,0.3932262562226634,18824
7000047252,0,0.39322384340182737,18825
7000053026,0,0.3932015962490432,18826
7001836389,0,0.39315926850491706,18827
7002339638,0,0.39315467261843806,18828
7001631464,0,0.39313828409103624,18829
7000767271,0,0.3931314008424558,18830
7001921103,0,0.3931287936046731,18831
7002359283,0,0.3931184819904893,18832
7001557398,0,0.39310574698341433,18833
7000839976,0,0.39310311871401976,18834
7001899141,0,0.39308664658141995,18835
7000248334,0,0.3930835588576533,18836
7001882717,0,0.3930644136269359,18837
7001651012,0,0.39305834421896135,18838
7002311450,0,0.3930535120728706,18839
7001114142,0,0.3930532895038937,18840
7000002367,0,0.39302057321714473,18841
7002099121,0,0.3930057788674,18842
7000626932,0,0.39300463710451067,18843
7002129541,0,0.39298707318352655,18844
7000092505,0,0.39296296894682536,18845
7000688866,0,0.3929361741872907,18846
7000602515,0,0.39289553394173915,18847
7001957214,0,0.39287180903177704,18848
7000534612,0,0.39286635460297825,18849
7001328631,0,0.3928653052701123,18850
7002410078,0,0.3928455209490094,18851
7000793724,0,0.3928307141101339,18852
7002397209,0,0.39282778170253935,18853
7001843229,0,0.39281384789811946,18854
7002255198,0,0.39280841312669507,18855
7000808994,0,0.3927937403486483,18856
7001156906,0,0.39278176852645236,18857
7001911269,0,0.39273975853235654,18858
7001972930,0,0.39271794872262683,18859
7000784717,0,0.39270973018495603,18860
7001912425,0,0.39270155370148024,18861
7000918352,0,0.39270026477794007,18862
7000984341,0,0.392694660438509,18863
7000806764,0,0.39269135957666956,18864
7001654850,0,0.3926846469325938,18865
7002405368,0,0.3926765896289809,18866
7000942516,0,0.3926627608370491,18867
7000088767,0,0.392657105210567,18868
7001641605,0,0.3926444664900643,18869
7000613749,0,0.39264277146334103,18870
7001517691,0,0.3926176419735061,18871
7001040685,0,0.3926064286010979,18872
7000953702,0,0.3925732254989599,18873
7002035180,0,0.3925723635601641,18874
7002256475,0,0.39255670510790003,18875
7001726838,0,0.3925253580474446,18876
7001912248,0,0.3925030715766451,18877
7000309011,0,0.39248817479681103,18878
7001657793,0,0.3924511386470821,18879
7001432181,0,0.3924216589666799,18880
7001757611,0,0.3924152568118246,18881
7002107241,0,0.3924128906063671,18882
7002015288,0,0.39240592517080164,18883
7001097103,0,0.3923964880612935,18884
7002363389,0,0.39239455543253643,18885
7001235733,0,0.392393317133394,18886
7001588764,0,0.3923855079004528,18887
7000899456,0,0.3923851061876482,18888
7001766103,0,0.39236042578999675,18889
7001283980,0,0.39234867173363236,18890
7001606636,0,0.3923460921901853,18891
7000664148,0,0.39232088971132184,18892
7000502283,0,0.3923120463684439,18893
7000494585,0,0.392291255677169,18894
7001046809,0,0.3922894100684736,18895
7002368754,0,0.3922802785527502,18896
7001070646,0,0.3922570757667316,18897
7001803519,0,0.39225100786352096,18898
7000599029,0,0.39221206217534804,18899
7001276614,0,0.39220007218301595,18900
7001163663,0,0.39218362504371795,18901
7002225793,0,0.3921835223815421,18902
7000697732,0,0.392181736444447,18903
7001775643,0,0.3921743219913985,18904
7001986943,0,0.3921709120820339,18905
7001164375,0,0.39213320464668017,18906
7001955228,0,0.39210621520830075,18907
7001384642,0,0.39210594597384923,18908
7001874574,0,0.3920992657605696,18909
7001082634,0,0.3920730375322556,18910
7000931418,0,0.39207027431042696,18911
7000971944,0,0.392059082444201,18912
7000641871,0,0.39204801686588525,18913
7000739817,0,0.39203298495212147,18914
7000279480,0,0.3920244871299808,18915
7000377050,0,0.3920083673799423,18916
7002217464,0,0.3920021108293163,18917
7001488100,0,0.39198984396823733,18918
7001556598,0,0.39198087149856065,18919
7000969275,0,0.3919750341871317,18920
7000864874,0,0.3919686118025448,18921
7000336406,0,0.3919644759488288,18922
7000145726,0,0.39195429271352067,18923
7001974314,0,0.39194330125192556,18924
7001196404,0,0.39189549351320446,18925
7001874918,0,0.3918924535493263,18926
7001978050,0,0.3918876312660877,18927
7001368118,0,0.3918847025150846,18928
7000025435,0,0.39187958896233466,18929
7000294311,1,0.3918770853480431,18930
7002001141,0,0.39187164527459745,18931
7000993982,0,0.3918657767268306,18932
7000383445,0,0.391850273777137,18933
7000249959,0,0.3918498365191872,18934
7001863508,0,0.3918487839773832,18935
7001755691,0,0.39181730583607405,18936
7001052377,0,0.39180550204814885,18937
7001378870,0,0.3917718273308858,18938
7000590343,0,0.391761449899745,18939
7001148853,0,0.39176008200484064,18940
7001272848,0,0.39174273185331726,18941
7001426323,0,0.3917339775830464,18942
7001394490,0,0.3917168456182298,18943
7001307043,0,0.39171249738315433,18944
7002389886,0,0.3917111857527928,18945
7000740189,0,0.3917099648063435,18946
7000430760,0,0.39168740500669585,18947
7000881213,0,0.39168209248745917,18948
7000645161,0,0.39166365029013156,18949
7000303987,0,0.3916589229937105,18950
7001593099,0,0.3916284154440454,18951
7000369436,0,0.3916141788053432,18952
7000650143,0,0.39161082671732034,18953
7001286789,0,0.3916096914088903,18954
7001627690,0,0.3915921981387662,18955
7000486654,0,0.3915904878963355,18956
7000366603,0,0.3915804251421126,18957
7000023448,0,0.3915804135041681,18958
7000688265,0,0.391549524261336,18959
7001541856,0,0.391544666774807,18960
7000612536,0,0.39151706645570256,18961
7001405237,0,0.391506312816406,18962
7002254914,0,0.3915042723225557,18963
7001959643,0,0.39150143757949496,18964
7001743924,1,0.39149140292925677,18965
7002119685,0,0.39147874262572785,18966
7002077425,0,0.3914779275815554,18967
7001949171,0,0.39146661357827756,18968
7000229809,0,0.39146140897871345,18969
7001745916,0,0.3914474741767121,18970
7002209439,0,0.39144535821103993,18971
7001497344,0,0.3914300639644756,18972
7001791826,0,0.3914170656222098,18973
7002141127,0,0.39139895200957125,18974
7000555743,0,0.39139652175115325,18975
7000477235,0,0.3913911320292163,18976
7000074801,0,0.39139060613147253,18977
7001880730,0,0.39138844128020817,18978
7000678028,0,0.3913627524452428,18979
7002410229,0,0.39136060865221173,18980
7000662249,0,0.39135054551889026,18981
7002047443,0,0.39134438198760063,18982
7002134280,0,0.39134143344819206,18983
7000830568,0,0.39131274159170637,18984
7002270788,0,0.39129979861436126,18985
7001484965,0,0.3912869315332166,18986
7000760768,0,0.3912818158004699,18987
7000845308,0,0.3912760852836795,18988
7002307806,0,0.3912720672285988,18989
7002168206,0,0.3912628014363716,18990
7001713578,0,0.39121980817681085,18991
7000857849,0,0.3912177078224298,18992
7000226496,0,0.39121242624164315,18993
7001286593,0,0.391202165437431,18994
7001556302,0,0.3911964065105337,18995
7000734003,0,0.3911869726133332,18996
7000078994,0,0.3911861676376796,18997
7001775363,0,0.39115612922698817,18998
7001362918,0,0.3911555046541384,18999
7000962799,0,0.3911438762144339,19000
7000306392,0,0.39113252140549554,19001
7000725673,0,0.3911179671288006,19002
7000696721,0,0.39109676856249725,19003
7000583388,0,0.3910846902829519,19004
7000932054,0,0.3910722497844421,19005
7002273332,0,0.3910701310251269,19006
7001677990,0,0.3910664914622901,19007
7001830765,0,0.391035155206793,19008
7001054630,0,0.39101448546457435,19009
7002257184,0,0.39098345964267284,19010
7002060604,0,0.39095697623761005,19011
7001985996,0,0.3909523816178851,19012
7001845865,0,0.3909419814922755,19013
7000518710,0,0.3909110905048094,19014
7000962823,0,0.39090242337051384,19015
7002392972,0,0.39089618217650907,19016
7001024215,0,0.39089547981221195,19017
7001524788,0,0.39089263828704013,19018
7001681474,0,0.39088213290970125,19019
7001643931,0,0.3908818022193229,19020
7001936392,0,0.39088149813959083,19021
7000479009,0,0.3908507575323594,19022
7001094836,1,0.3908407385661307,19023
7002074344,0,0.3908120649719286,19024
7001215008,0,0.39080739036805295,19025
7000643094,0,0.390770799812515,19026
7002409923,0,0.3907459451144256,19027
7001154222,0,0.39074160456895884,19028
7000573493,0,0.39073373249388316,19029
7000637066,0,0.39072647310377384,19030
7000703756,0,0.3907108715732695,19031
7002308922,0,0.3906859693052387,19032
7001049383,0,0.39065896872469613,19033
7000852894,0,0.3906444774620424,19034
7000162448,0,0.39063099003631746,19035
7001348177,0,0.3906213563537824,19036
7000836781,0,0.39061966414636595,19037
7000306874,0,0.3906159198828509,19038
7000995334,0,0.3905930157068967,19039
7001101322,0,0.39059084336413763,19040
7001938844,0,0.3905907028102327,19041
7001616645,0,0.3905796400088273,19042
7000642047,0,0.39055425341994005,19043
7002263168,0,0.39054737021858993,19044
7002192225,0,0.3905413529064635,19045
7001352917,0,0.39053711424318016,19046
7002113489,0,0.39053213217855287,19047
7001500903,0,0.3905035962449954,19048
7002376830,0,0.3904946197181715,19049
7001763352,0,0.39048786051508827,19050
7002162909,0,0.3904667399391935,19051
7000359270,0,0.3904657857079688,19052
7002181196,0,0.39046549300864514,19053
7001360961,0,0.3904405157250009,19054
7000848835,0,0.3904368116512961,19055
7000120931,0,0.3904238746267166,19056
7001973983,0,0.3904222791252465,19057
7001688914,0,0.3904130040253162,19058
7000637009,0,0.3903985952017041,19059
7001290814,0,0.3903974655609375,19060
7000819727,0,0.3903914460419939,19061
7001671465,0,0.3903766247414711,19062
7000158700,0,0.3903732934871821,19063
7001480564,0,0.3903610571457097,19064
7000150027,0,0.390356117063859,19065
7000475760,0,0.39035204167461407,19066
7002004619,0,0.3903488437165419,19067
7000342237,0,0.3903246905349615,19068
7001437372,0,0.3903143491078945,19069
7000602435,0,0.3902993873876227,19070
7000398772,0,0.3902773382029203,19071
7001898691,0,0.39027645805573036,19072
7001869649,0,0.39027109458170534,19073
7001349277,0,0.3902659458347138,19074
7000349198,0,0.3902647483671855,19075
7000591312,0,0.39025783430473693,19076
7001990461,0,0.39023789035814416,19077
7000560113,0,0.3902364162279836,19078
7001676848,0,0.39023343123546345,19079
7001058249,0,0.39023271998004994,19080
7001419327,0,0.3902072516022183,19081
7002082923,0,0.3902050424734472,19082
7001596211,0,0.3901997683047507,19083
7000559002,0,0.39019711555649406,19084
7001738261,0,0.3901940331050328,19085
7001641028,0,0.3901914623666696,19086
7000335905,0,0.3901817740441812,19087
7001218062,0,0.3901708654499521,19088
7002345485,0,0.3901577347795252,19089
7000986621,0,0.39014741794460783,19090
7000267378,0,0.39012696381136275,19091
7000406659,0,0.39011992248715766,19092
7001038097,0,0.3901156716056603,19093
7000931357,0,0.39011498601523603,19094
7001606263,0,0.39009301954618286,19095
7001941647,0,0.39008363308719446,19096
7000060375,0,0.3900659498611602,19097
7000786871,0,0.39005169108557347,19098
7001352618,0,0.39003270481902985,19099
7001263081,0,0.39003227829354126,19100
7000887486,0,0.3900308179917644,19101
7001250192,0,0.39001618464973425,19102
7000623845,0,0.3899994544869735,19103
7000522199,0,0.389999320315164,19104
7000871576,0,0.3899850893639754,19105
7002377732,0,0.38997287449058504,19106
7000532118,0,0.389960425702455,19107
7000909523,0,0.3899477333938076,19108
7001822828,0,0.3899358842723128,19109
7000096462,0,0.38993160877061855,19110
7002257714,0,0.38991996694028247,19111
7000087463,0,0.38991086166721833,19112
7000736842,0,0.3899077509042676,19113
7001874898,0,0.3898625556146624,19114
7000270389,0,0.3898622204053728,19115
7001101313,0,0.3898327370346504,19116
7000928394,0,0.3898113849872084,19117
7001903015,1,0.38979373278002155,19118
7001770240,0,0.3897749817566244,19119
7000753243,0,0.38975905557521684,19120
7002332568,0,0.3897375192364542,19121
7000576121,0,0.38972648412599176,19122
7001780908,0,0.389721371374274,19123
7000384676,0,0.38970884383100673,19124
7000078459,0,0.38970337562638835,19125
7001070760,0,0.3896997676132817,19126
7001327160,0,0.3896864518184005,19127
7002399291,0,0.3896640426011277,19128
7002207629,0,0.38965786211575065,19129
7002368048,0,0.3896516381961181,19130
7002273429,0,0.38964554600741247,19131
7002037524,0,0.3896408826397099,19132
7002385730,0,0.38963251798971826,19133
7000689885,0,0.38962027881633715,19134
7000218343,0,0.3896090354067836,19135
7001660876,0,0.389600076790946,19136
7001034754,0,0.38958957231907265,19137
7000830313,0,0.3895790735969226,19138
7000727953,0,0.38957175964854684,19139
7000210823,0,0.38955762699263474,19140
7001241959,0,0.3895461789291701,19141
7000297630,0,0.3895360111447335,19142
7000621736,1,0.3895353894480953,19143
7002369952,0,0.38951655881637004,19144
7001131970,0,0.38951179579461664,19145
7002197013,0,0.38950930497199865,19146
7000517074,0,0.38950793804719713,19147
7001428377,0,0.38947915909046793,19148
7002184881,0,0.38947034140073616,19149
7002063929,0,0.3894584706325335,19150
7001316452,0,0.3894566764631977,19151
7002102085,0,0.389447931272315,19152
7002302030,0,0.38943402740546973,19153
7002051218,0,0.3894324950921977,19154
7002144794,0,0.38942490292754206,19155
7000723748,0,0.3894188140205835,19156
7000435945,0,0.38940561105185323,19157
7000889670,0,0.3893992019163309,19158
7000606825,0,0.3893820320202235,19159
7000203756,0,0.38937319629936584,19160
7000851657,0,0.3893542089952309,19161
7000068055,0,0.38931466313486573,19162
7001247569,0,0.3893008460939749,19163
7001908940,0,0.3892980077307761,19164
7000567721,0,0.38929022582390793,19165
7001490049,0,0.3892892190832666,19166
7001780763,0,0.3892789748803096,19167
7001675994,0,0.3892692423473506,19168
7000725870,0,0.3892664865144486,19169
7001304988,0,0.3892498823567098,19170
7001081567,0,0.3892313908635461,19171
7001523339,0,0.38922638943279986,19172
7001750776,0,0.3892232623685809,19173
7000713434,0,0.38921999531184764,19174
7001765534,0,0.38921434669549354,19175
7001274354,0,0.3892090001169423,19176
7002043367,0,0.38920717192014576,19177
7002357385,0,0.3892013148840045,19178
7001217479,0,0.3891987633264114,19179
7000686616,0,0.38919219686387424,19180
7001003909,0,0.3891885458114031,19181
7002409551,0,0.3891833574430097,19182
7000536779,0,0.3891676449221496,19183
7001912957,0,0.3891642923188835,19184
7001621817,0,0.38916269319868824,19185
7000055067,0,0.38915030419911617,19186
7002132820,0,0.38913674358130995,19187
7000564478,0,0.3891326575160797,19188
7001143433,0,0.38912212863564827,19189
7002031716,0,0.3891073783708025,19190
7000347496,0,0.3891037642737974,19191
7001017658,0,0.3890995566640965,19192
7001488515,0,0.38907711118817906,19193
7001326652,0,0.389076197560408,19194
7001890627,0,0.38906570213691355,19195
7001354761,0,0.3890636538502333,19196
7000938136,0,0.3890414386357979,19197
7000405315,0,0.38903609997029226,19198
7001300464,0,0.389025876200894,19199
7001446605,0,0.3890178327570972,19200
7001280534,0,0.38901520810069135,19201
7001143860,0,0.38900658166567753,19202
7001697923,0,0.38900652815843356,19203
7002053361,0,0.38899593212718,19204
7001208647,0,0.3889936337164355,19205
7001027723,0,0.3889930561575989,19206
7002272630,0,0.3889706303077547,19207
7002390678,0,0.3889612875545303,19208
7001939313,0,0.38895967330294373,19209
7000951710,0,0.3889351968556792,19210
7001782540,0,0.3889318644339855,19211
7001969792,0,0.3889133627713889,19212
7002149506,0,0.388907179705656,19213
7000279350,0,0.3888989384282966,19214
7001005584,0,0.38889762308109077,19215
7001516633,0,0.38888150551153056,19216
7002387382,0,0.3888696695040931,19217
7002325013,0,0.38885242908620826,19218
7000289553,0,0.38881305827732965,19219
7001048746,0,0.3888020563380058,19220
7000839547,0,0.388746880399505,19221
7001264094,0,0.38873303100032025,19222
7000706515,0,0.3887245225460767,19223
7000348752,0,0.38872416282467204,19224
7001036503,0,0.388720684917146,19225
7000533908,0,0.38871064487288615,19226
7000950865,0,0.38870540015744093,19227
7000313067,0,0.3887012929287048,19228
7001936775,0,0.3886784517916137,19229
7002201954,0,0.3886739516128791,19230
7000825497,0,0.3886726550740908,19231
7000598194,0,0.38866994242309827,19232
7000040833,0,0.38864532157523124,19233
7000607234,0,0.38864473738064453,19234
7001144139,0,0.3886396704862273,19235
7000047464,0,0.38863937000970805,19236
7001433844,0,0.38863429160460217,19237
7001009060,0,0.388624128607017,19238
7001060116,0,0.38861573138878264,19239
7002009158,0,0.38861098604333916,19240
7001809753,0,0.38859326407044315,19241
7001368223,0,0.3885709459655489,19242
7000953407,0,0.3885650303319947,19243
7000166729,0,0.38856107660736144,19244
7001922644,0,0.38855622437348475,19245
7001072850,0,0.38855346810278557,19246
7001780127,0,0.3885391697110716,19247
7002358960,0,0.38853352487370535,19248
7001987201,0,0.38852065181617157,19249
7000221901,0,0.38851686858400997,19250
7001372246,0,0.38851417307393016,19251
7001371194,0,0.38851200888461035,19252
7000146570,0,0.3884994468764754,19253
7001666033,0,0.3884855978163916,19254
7000607325,0,0.38845609354112365,19255
7000436993,0,0.3884531578607816,19256
7001316002,0,0.3884478552823395,19257
7000463823,0,0.38842732817334735,19258
7001226915,0,0.3883945060617724,19259
7001687168,0,0.38837842096462266,19260
7002069857,0,0.3883742300259117,19261
7000952039,0,0.38836739192722064,19262
7001856131,0,0.3883506052664794,19263
7001107377,0,0.3883206628676186,19264
7000536558,0,0.3883172588109725,19265
7000560158,0,0.38831317387979847,19266
7002372300,0,0.3883106512174374,19267
7001658226,0,0.388306765339519,19268
7001455455,0,0.38829268343918627,19269
7001371621,0,0.3882784893174722,19270
7000029730,0,0.3882650278245592,19271
7000297418,0,0.38825486884841426,19272
7000912721,0,0.3882097157749942,19273
7001129074,0,0.38820762715247353,19274
7000946848,0,0.38819966561718244,19275
7000093742,0,0.38818770523343815,19276
7001238200,0,0.3881752643082686,19277
7002041465,0,0.3881591619868553,19278
7001987989,0,0.38815042708176456,19279
7002103513,0,0.3881489125169049,19280
7002132875,0,0.3881301789654967,19281
7002191221,0,0.38811019545337855,19282
7000679617,0,0.388107801483973,19283
7001326478,0,0.3881070257930206,19284
7001637497,0,0.3881039044642046,19285
7000728624,0,0.3881014821368716,19286
7002015076,0,0.38809959288080614,19287
7000959851,0,0.3880601983382554,19288
7000881569,0,0.38805607903523237,19289
7000878174,0,0.38805337887575314,19290
7002379512,0,0.3880414691729179,19291
7000054394,0,0.3880407294452178,19292
7001056648,0,0.388018150384729,19293
7002033235,0,0.38800757211071557,19294
7000964838,0,0.38800543977139734,19295
7000659801,0,0.38799507916288634,19296
7001303993,0,0.38799211424492697,19297
7000748084,0,0.3879798776840555,19298
7000160795,0,0.3879695122955573,19299
7000146588,0,0.3879665774580938,19300
7000423833,0,0.387963642072894,19301
7000694022,0,0.3879551323761125,19302
7002218678,0,0.38795114110124823,19303
7000420535,0,0.3879449960211449,19304
7000817721,0,0.3879392563983164,19305
7002178829,0,0.38791441163991935,19306
7000464511,0,0.38790985433925945,19307
7001639405,0,0.38789377155090593,19308
7002042043,0,0.3878885420715777,19309
7001042273,0,0.3878738204844764,19310
7000384236,0,0.38787289281451975,19311
7000052183,0,0.3878641868750274,19312
7001319952,0,0.38783587374348355,19313
7002324999,0,0.38783050015067233,19314
7001843965,0,0.38782401210373346,19315
7000649457,0,0.3878232446094321,19316
7001242065,0,0.38781243242822855,19317
7000081614,0,0.3877807307066777,19318
7002060647,0,0.38776493483834634,19319
7001536170,0,0.3877647419623668,19320
7000015351,0,0.3877489087936731,19321
7000386665,0,0.3877296216394008,19322
7002204701,0,0.38771457148196625,19323
7001351752,0,0.38770748276673295,19324
7001384187,0,0.3877032581596946,19325
7000231683,0,0.3876982515777035,19326
7000371586,0,0.38769367004551497,19327
7001813119,0,0.3876929792580593,19328
7001119657,0,0.3876711107315789,19329
7001872406,0,0.3876657485817763,19330
7001640314,0,0.387653409956093,19331
7000359564,0,0.3876367340820031,19332
7000630687,0,0.38762072480702686,19333
7002139855,0,0.3876115921098584,19334
7001445160,0,0.3875823851134023,19335
7000499553,0,0.38756810530016195,19336
7001443151,0,0.3875512169861507,19337
7000629554,0,0.38751824041707217,19338
7000687255,0,0.3875099970138147,19339
7000152099,0,0.3875093711080577,19340
7000830713,0,0.387485125509646,19341
7000322481,0,0.38747248901437353,19342
7001034363,0,0.38747143321072564,19343
7001929452,0,0.38747078456628076,19344
7000032511,0,0.3874690844614043,19345
7001423007,0,0.3874559998945315,19346
7002121300,0,0.38744835805252736,19347
7002125322,0,0.38744832042152694,19348
7001561764,0,0.38744645793431964,19349
7002075829,0,0.38743327716175185,19350
7001220583,0,0.3874328271514544,19351
7000421703,0,0.38743276321913916,19352
7001467520,0,0.38742898597346354,19353
7001716455,0,0.38741969760175804,19354
7002020314,0,0.3874076144081321,19355
7002206531,0,0.3874063277732901,19356
7001157012,0,0.38740254224457915,19357
7000717305,0,0.3874020342264158,19358
7001833834,0,0.38739681920838315,19359
7001579393,0,0.3873918263922295,19360
7001125160,0,0.3873762028834617,19361
7001644998,0,0.3873597324694149,19362
7002270685,0,0.38735242472494874,19363
7000137054,0,0.38734398628219063,19364
7000380774,0,0.3873326349167642,19365
7000540571,0,0.3873281950326824,19366
7000868049,0,0.3873167016697891,19367
7001847093,0,0.3873160057978046,19368
7002402763,0,0.387312079416459,19369
7001490508,0,0.3873048657234406,19370
7001769163,0,0.3872926252438525,19371
7002335566,0,0.38729006229304674,19372
7002036780,0,0.387273430101589,19373
7000453132,0,0.38726916122506333,19374
7001451676,0,0.38725630627015767,19375
7000007299,0,0.38725074863909237,19376
7001734953,0,0.3872490783102364,19377
7000773466,0,0.38724577597037313,19378
7001351993,0,0.38723234142653695,19379
7000120279,0,0.3872317938950095,19380
7001866695,0,0.38722976400834386,19381
7000711570,0,0.38719828947281276,19382
7001790229,0,0.38719548840254847,19383
7001959967,0,0.3871925550796826,19384
7002318707,0,0.38718894283116984,19385
7001369164,0,0.38718283107831375,19386
7001996285,0,0.387179072255589,19387
7001288123,0,0.38717502354279765,19388
7002048523,0,0.3871746419938665,19389
7001129164,0,0.3871720621774243,19390
7000767705,0,0.38715470760470666,19391
7000494930,0,0.38714776760192665,19392
7000382599,0,0.38714269444985194,19393
7001409925,0,0.3871419893421376,19394
7000828945,0,0.3871392207239751,19395
7001412820,0,0.38713780150098864,19396
7000911910,0,0.3871364220979352,19397
7002049718,0,0.38709849171827093,19398
7001265779,0,0.38708485693993416,19399
7001881181,0,0.38708347483195105,19400
7002350835,0,0.3870824221130127,19401
7000902436,0,0.38707400326701913,19402
7001622519,0,0.38706959390080947,19403
7001702420,0,0.38706731867862515,19404
7000361676,0,0.3870547650028907,19405
7001722778,0,0.38702496892595123,19406
7000791054,0,0.38702484386048575,19407
7000985249,0,0.38702005993400007,19408
7000915265,0,0.3870198806218365,19409
7001732626,0,0.38700331714349817,19410
7000554071,0,0.3869638767422016,19411
7001276780,0,0.38695932298444674,19412
7002013632,0,0.3869088114565736,19413
7000881591,0,0.38690598500837153,19414
7001780337,0,0.38689810446175693,19415
7001413982,0,0.386884015573846,19416
7000363874,0,0.3868607170105603,19417
7000790040,0,0.38685729432821203,19418
7000326960,0,0.3868435895968308,19419
7001460337,0,0.38682239993665113,19420
7002218667,0,0.38682165780303907,19421
7000793005,0,0.3868212040282141,19422
7001545289,0,0.386810054399508,19423
7000504554,0,0.38680807604740086,19424
7000608492,0,0.38680106513406726,19425
7001915680,0,0.38679686785558554,19426
7000866945,0,0.38678693627377586,19427
7001404747,0,0.3867741192467164,19428
7000322671,0,0.3867321778145722,19429
7000145859,0,0.3867217364309548,19430
7001255133,0,0.3867100921763587,19431
7001833059,0,0.38670387880947865,19432
7000608498,0,0.3866988061370457,19433
7001778254,0,0.38669602978154866,19434
7000345044,0,0.3866954533722137,19435
7000935269,0,0.3866657054581386,19436
7001103916,0,0.3866190550747325,19437
7000939525,0,0.38661323847104234,19438
7001183452,0,0.38661126068551005,19439
7001707804,0,0.38659782020739525,19440
7001266801,0,0.3865958063372839,19441
7000783925,0,0.38659121811965413,19442
7000621035,0,0.38659116240301367,19443
7001348631,0,0.38657667173996463,19444
7000869523,0,0.386573832321607,19445
7001914226,0,0.3865576791243717,19446
7000318354,0,0.3865449367618083,19447
7000370605,0,0.38654449176938366,19448
7002315563,0,0.38653738560935763,19449
7001933973,0,0.3865269402662853,19450
7001608466,0,0.3865208927311242,19451
7002209471,0,0.386518550643089,19452
7000063146,0,0.38651161890862845,19453
7001544637,0,0.38650805880797356,19454
